Feature_name_A	Position
YNL146W	11571
intergenic*YNL146W_YNL145W	11572
YNL145W	11573
intergenic*YNL145W_YNL144C	11574
YNL144C	11575
YNL144W-A	11576
intergenic*YNL144C_YNL143C	11577
YNL143C	11578
intergenic*YNL143C_YNL142W	11579
YNL142W	11580
intergenic*YNL142W_YNL141W	11581
YNL141W	11582
intergenic*YNL141W_YNL140C	11583
YNL140C	11584
YNL139C	11585
intergenic*YNL139C_YNL138W-A	11586
YNL138W-A	11587
intergenic*YNL138W-A_YNL138W	11588
YNL138W	11589
intergenic*YNL138W_YNL137C	11590
YNL137C	11591
intergenic*YNL137C_YNL136W	11592
YNL136W	11593
intergenic*YNL136W_YNL135C	11594
YNL135C	11595
intergenic*YNL135C_YNL134C	11596
YNL134C	11597
intergenic*YNL134C_YNL133C	11598
YNL133C	11599
intergenic*YNL133C_tF(GAA)N	11600
tF(GAA)N	11601
intergenic*tF(GAA)N_YNL132W	11602
YNL132W	11603
intergenic*YNL132W_YNL131W	11604
YNL131W	11605
intergenic*YNL131W_YNL130C	11606
YNL130C	11607
intergenic*YNL130C_YNL130C-A	11608
YNL130C-A	11609
intergenic*YNL130C-A_YNL129W	11610
YNL129W	11611
intergenic*YNL129W_YNL128W	11612
YNL128W	11613
intergenic*YNL128W_YNL127W	11614
YNL127W	11615
intergenic*YNL127W_YNL126W	11616
YNL126W	11617
intergenic*YNL126W_YNL125C	11618
YNL125C	11619
intergenic*YNL125C_YNL124W	11620
YNL124W	11621
intergenic*YNL124W_YNL123W	11622
YNL123W	11623
intergenic*YNL123W_YNL122C	11624
YNL122C	11625
intergenic*YNL122C_YNL121C	11626
YNL121C	11627
intergenic*YNL121C_YNL120C	11628
YNL120C	11629
YNL119W	11630
intergenic*YNL119W_YNL118C	11631
YNL118C	11632
intergenic*YNL118C_YNL117W	11633
YNL117W	11634
intergenic*YNL117W_YNL116W	11635
YNL116W	11636
intergenic*YNL116W_YNL115C	11637
YNL115C	11638
intergenic*YNL115C_ARS1417	11639
ARS1417	11640
intergenic*ARS1417_YNL114C	11641
YNL114C	11642
YNL113W	11643
intergenic*YNL113W_YNL112W	11644
YNL112W	11645
intergenic*YNL112W_YNL111C	11646
YNL111C	11647
intergenic*YNL111C_YNL110C	11648
YNL110C	11649
intergenic*YNL110C_YNL109W	11650
YNL109W	11651
YNL108C	11652
intergenic*YNL108C_YNL107W	11653
YNL107W	11654
intergenic*YNL107W_YNL106C	11655
YNL106C	11656
YNL105W	11657
intergenic*YNL105W_YNL104C	11658
YNL104C	11659
YNL103W-A	11660
intergenic*YNL103W-A_YNL103W	11661
YNL103W	11662
intergenic*YNL103W_YNL102W	11663
YNL102W	11664
intergenic*YNL102W_YNL101W	11665
YNL101W	11666
intergenic*YNL101W_YNL100W	11667
YNL100W	11668
intergenic*YNL100W_YNL099C	11669
YNL099C	11670
intergenic*YNL099C_YNL098C	11671
YNL098C	11672
intergenic*YNL098C_YNL097C-B	11673
YNL097C-B	11674
intergenic*YNL097C-B_YNL097C	11675
YNL097C	11676
YNL097W-A	11677
intergenic*YNL097C_tL(CAA)N	11678
tL(CAA)N	11679
intergenic*tL(CAA)N_YNL096C	11680
YNL096C	11681
intergenic*YNL096C_YNL095C	11682
YNL095C	11683
intergenic*YNL095C_YNL094W	11684
YNL094W	11685
intergenic*YNL094W_ARS1419	11686
ARS1419	11687
intergenic*ARS1419_YNL093W	11688
YNL093W	11689
intergenic*YNL093W_YNL092W	11690
YNL092W	11691
intergenic*YNL092W_YNL091W	11692
YNL091W	11693
intergenic*YNL091W_YNL090W	11694
YNL090W	11695
YNL089C	11696
intergenic*YNL089C_YNL088W	11697
YNL088W	11698
intergenic*YNL088W_YNL087W	11699
YNL087W	11700
intergenic*YNL087W_YNL086W	11701
YNL086W	11702
intergenic*YNL086W_YNL085W	11703
YNL085W	11704
intergenic*YNL085W_YNL084C	11705
YNL084C	11706
intergenic*YNL084C_YNL083W	11707
YNL083W	11708
intergenic*YNL083W_YNL082W	11709
YNL082W	11710
intergenic*YNL082W_YNL081C	11711
YNL081C	11712
intergenic*YNL081C_YNL080C	11713
YNL080C	11714
intergenic*YNL080C_YNL079C	11715
YNL079C	11716
intergenic*YNL079C_YNL078W	11717
YNL078W	11718
intergenic*YNL078W_YNL077W	11719
YNL077W	11720
intergenic*YNL077W_YNL076W	11721
YNL076W	11722
intergenic*YNL076W_YNL075W	11723
YNL075W	11724
intergenic*YNL075W_YNL074C	11725
YNL074C	11726
intergenic*YNL074C_YNL073W	11727
YNL073W	11728
intergenic*YNL073W_YNL072W	11729
YNL072W	11730
intergenic*YNL072W_YNL071W	11731
YNL071W	11732
intergenic*YNL071W_YNL070W	11733
YNL070W	11734
intergenic*YNL070W_YNL069C	11735
YNL069C	11736
intergenic*YNL069C_YNL068C	11737
YNL068C	11738
intergenic*YNL068C_YNL067W-A	11739
YNL067W-A	11740
intergenic*YNL067W-A_ARS1420	11741
ARS1420	11742
intergenic*ARS1420_YNL067W-B	11743
YNL067W-B	11744
intergenic*YNL067W-B_YNL067W	11745
YNL067W	11746
intergenic*YNL067W_YNL066W	11747
YNL066W	11748
intergenic*YNL066W_YNL065W	11749
YNL065W	11750
intergenic*YNL065W_YNL064C	11751
YNL064C	11752
intergenic*YNL064C_YNL063W	11753
YNL063W	11754
intergenic*YNL063W_YNL062C	11755
YNL062C	11756
intergenic*YNL062C_YNL061W	11757
YNL061W	11758
intergenic*YNL061W_YNL059C	11759
YNL059C	11760
intergenic*YNL059C_YNL058C	11761
YNL058C	11762
YNL057W	11763
intergenic*YNL057W_YNL056W	11764
YNL056W	11765
intergenic*YNL056W_YNL055C	11766
YNL055C	11767
intergenic*YNL055C_tD(GUC)N	11768
tD(GUC)N	11769
YNLWdelta3	11770
YNLWTy1-2	11771
YNL054W-A	11772
YNL054W-B	11773
YNLWdelta4	11774
intergenic*YNLWTy1-2_YNL054W	11775
YNL054W	11776
intergenic*YNL054W_YNL053W	11777
YNL053W	11778
intergenic*YNL053W_YNL052W	11779
YNL052W	11780
intergenic*YNL052W_YNL051W	11781
YNL051W	11782
intergenic*YNL051W_YNL050C	11783
YNL050C	11784
intergenic*YNL050C_YNL049C	11785
YNL049C	11786
intergenic*YNL049C_YNL048W	11787
YNL048W	11788
intergenic*YNL048W_YNL047C	11789
YNL047C	11790
intergenic*YNL047C_YNL046W	11791
YNL046W	11792
intergenic*YNL046W_YNL045W	11793
YNL045W	11794
intergenic*YNL045W_YNL044W	11795
YNL044W	11796
YNL043C	11797
intergenic*YNL043C_ARS1421	11798
ARS1421	11799
intergenic*ARS1421_YNLWsigma2	11800
YNLWsigma2	11801
intergenic*YNLWsigma2_YNLWsigma3	11802
YNLWsigma3	11803
intergenic*YNLWsigma3_tP(UGG)N1	11804
tP(UGG)N1	11805
YNL042W-B	11806
intergenic*YNL042W-B_YNL042W	11807
YNL042W	11808
intergenic*YNL042W_YNL041C	11809
YNL041C	11810
intergenic*YNL041C_YNL040W	11811
YNL040W	11812
intergenic*YNL040W_YNL039W	11813
YNL039W	11814
intergenic*YNL039W_YNL038W	11815
YNL038W	11816
intergenic*YNL038W_YNL037C	11817
YNL037C	11818
intergenic*YNL037C_YNL036W	11819
YNL036W	11820
intergenic*YNL036W_tT(AGU)N2	11821
tT(AGU)N2	11822
intergenic*tT(AGU)N2_ARS1422	11823
ARS1422	11824
intergenic*ARS1422_YNLWtau2	11825
YNLWtau2	11826
intergenic*YNLWtau2_YNLCdelta6	11827
YNLCdelta5	11828
YNLCTy2-1	11829
YNLCdelta6	11830
intergenic*YNLCdelta6_tP(UGG)N2	11831
tP(UGG)N2	11832
intergenic*tP(UGG)N2_ARS1423	11833
ARS1423	11834
YNL035C	11835
intergenic*YNL035C_tI(AAU)N1	11836
tI(AAU)N1	11837
intergenic*tI(AAU)N1_YNL034W	11838
YNL034W	11839
intergenic*YNL034W_YNL033W	11840
YNL033W	11841
intergenic*YNL033W_YNL032W	11842
YNL032W	11843
intergenic*YNL032W_YNL031C	11844
YNL031C	11845
intergenic*YNL031C_YNL030W	11846
YNL030W	11847
intergenic*YNL030W_YNL029C	11848
YNL029C	11849
YNL028W	11850
intergenic*YNL028W_YNL027W	11851
YNL027W	11852
intergenic*YNL027W_YNL026W	11853
YNL026W	11854
intergenic*YNL026W_YNL025C	11855
YNL025C	11856
intergenic*YNL025C_NME1	11857
NME1	11858
intergenic*NME1_snR66	11859
snR66	11860
intergenic*snR66_YNL024C-A	11861
YNL024C-A	11862
intergenic*YNL024C-A_YNL024C	11863
YNL024C	11864
intergenic*YNL024C_YNL023C	11865
YNL023C	11866
intergenic*YNL023C_YNL022C	11867
YNL022C	11868
intergenic*YNL022C_YNL021W	11869
YNL021W	11870
intergenic*YNL021W_YNL020C	11871
YNL020C	11872
intergenic*YNL020C_YNL019C	11873
YNL019C	11874
intergenic*YNL019C_YNL018C	11875
YNL018C	11876
intergenic*YNL018C_YNL017C	11877
YNL017C	11878
tI(AAU)N2	11879
intergenic*YNL017C_YNL016W	11880
YNL016W	11881
intergenic*YNL016W_YNL015W	11882
YNL015W	11883
intergenic*YNL015W_YNL014W	11884
YNL014W	11885
YNL013C	11886
intergenic*YNL013C_ARS1424	11887
ARS1424	11888
intergenic*ARS1424_YNL012W	11889
YNL012W	11890
intergenic*YNL012W_YNL011C	11891
YNL011C	11892
intergenic*YNL011C_YNL010W	11893
YNL010W	11894
intergenic*YNL010W_YNL009W	11895
YNL009W	11896
intergenic*YNL009W_YNL008C	11897
YNL008C	11898
ARS1425	11899
intergenic*YNL008C_YNL007C	11900
YNL007C	11901
intergenic*YNL007C_YNL006W	11902
YNL006W	11903
intergenic*YNL006W_YNL005C	11904
YNL005C	11905
intergenic*YNL005C_YNL004W	11906
YNL004W	11907
intergenic*YNL004W_YNL003C	11908
YNL003C	11909
intergenic*YNL003C_YNL002C	11910
YNL002C	11911
intergenic*YNL002C_YNL001W	11912
YNL001W	11913
intergenic*YNL001W_CEN14	11914
CEN14	11915
intergenic*CEN14_YNR001C	11916
YNR001C	11917
intergenic*YNR001C_YNR001W-A	11918
YNR001W-A	11919
intergenic*YNR001W-A_tP(AGG)N	11920
tP(AGG)N	11921
intergenic*tP(AGG)N_YNRCdelta7	11922
YNRCdelta7	11923
intergenic*YNRCdelta7_YNRCtau3	11924
YNRCtau3	11925
intergenic*YNRCtau3_tN(GUU)N2	11926
tN(GUU)N2	11927
intergenic*tN(GUU)N2_YNR002C	11928
YNR002C	11929
intergenic*YNR002C_YNR003C	11930
YNR003C	11931
YNR003W-A	11932
intergenic*YNR003C_ARS1426	11933
ARS1426	11934
intergenic*ARS1426_YNR004W	11935
YNR004W	11936
intergenic*YNR004W_YNR005C	11937
YNR005C	11938
YNR006W	11939
intergenic*YNR006W_YNR007C	11940
YNR007C	11941
intergenic*YNR007C_YNR008W	11942
YNR008W	11943
intergenic*YNR008W_YNR009W	11944
YNR009W	11945
intergenic*YNR009W_YNR010W	11946
YNR010W	11947
intergenic*YNR010W_YNR011C	11948
YNR011C	11949
intergenic*YNR011C_YNR012W	11950
YNR012W	11951
intergenic*YNR012W_YNR013C	11952
YNR013C	11953
intergenic*YNR013C_YNR014W	11954
YNR014W	11955
intergenic*YNR014W_YNR015W	11956
YNR015W	11957
intergenic*YNR015W_YNR016C	11958
YNR016C	11959
intergenic*YNR016C_YNR017W	11960
YNR017W	11961
intergenic*YNR017W_YNR018W	11962
YNR018W	11963
intergenic*YNR018W_YNR019W	11964
YNR019W	11965
intergenic*YNR019W_YNR020C	11966
YNR020C	11967
intergenic*YNR020C_YNR021W	11968
YNR021W	11969
intergenic*YNR021W_YNR022C	11970
YNR022C	11971
intergenic*YNR022C_YNR023W	11972
YNR023W	11973
intergenic*YNR023W_YNR024W	11974
YNR024W	11975
YNR025C	11976
intergenic*YNR025C_YNR026C	11977
YNR026C	11978
intergenic*YNR026C_YNR027W	11979
YNR027W	11980
intergenic*YNR027W_YNR028W	11981
YNR028W	11982
intergenic*YNR028W_YNR029C	11983
YNR029C	11984
intergenic*YNR029C_YNR030W	11985
YNR030W	11986
intergenic*YNR030W_YNR031C	11987
YNR031C	11988
intergenic*YNR031C_YNR032W	11989
YNR032W	11990
intergenic*YNR032W_YNR032C-A	11991
YNR032C-A	11992
intergenic*YNR032C-A_YNR033W	11993
YNR033W	11994
intergenic*YNR033W_YNR034W	11995
YNR034W	11996
intergenic*YNR034W_ARS1427	11997
ARS1427	11998
intergenic*ARS1427_YNR034W-A	11999
YNR034W-A	12000
intergenic*YNR034W-A_YNR035C	12001
YNR035C	12002
intergenic*YNR035C_YNR036C	12003
YNR036C	12004
intergenic*YNR036C_YNR037C	12005
YNR037C	12006
intergenic*YNR037C_YNR038W	12007
YNR038W	12008
intergenic*YNR038W_YNR039C	12009
YNR039C	12010
intergenic*YNR039C_YNR040W	12011
YNR040W	12012
intergenic*YNR040W_YNR041C	12013
YNR041C	12014
YNR042W	12015
intergenic*YNR042W_YNR043W	12016
YNR043W	12017
intergenic*YNR043W_YNR044W	12018
YNR044W	12019
intergenic*YNR044W_YNR045W	12020
YNR045W	12021
intergenic*YNR045W_YNR046W	12022
YNR046W	12023
intergenic*YNR046W_YNR047W	12024
YNR047W	12025
intergenic*YNR047W_YNR048W	12026
YNR048W	12027
intergenic*YNR048W_YNR049C	12028
YNR049C	12029
intergenic*YNR049C_YNR050C	12030
YNR050C	12031
intergenic*YNR050C_snR49	12032
snR49	12033
intergenic*snR49_YNR051C	12034
YNR051C	12035
intergenic*YNR051C_YNR052C	12036
YNR052C	12037
intergenic*YNR052C_YNR053C	12038
YNR053C	12039
snR191	12040
intergenic*YNR053C_YNR054C	12041
YNR054C	12042
intergenic*YNR054C_tL(UAA)N	12043
tL(UAA)N	12044
intergenic*tL(UAA)N_YNRWsigma4	12045
YNRWsigma4	12046
intergenic*YNRWsigma4_YNRCdelta8	12047
YNRCdelta8	12048
intergenic*YNRCdelta8_YNRCdelta9	12049
YNRCdelta9	12050
intergenic*YNRCdelta9_YNR055C	12051
YNR055C	12052
intergenic*YNR055C_YNR056C	12053
YNR056C	12054
intergenic*YNR056C_YNR057C	12055
YNR057C	12056
intergenic*YNR057C_YNR058W	12057
YNR058W	12058
intergenic*YNR058W_YNR059W	12059
YNR059W	12060
intergenic*YNR059W_YNR060W	12061
YNR060W	12062
intergenic*YNR060W_YNR061C	12063
YNR061C	12064
intergenic*YNR061C_YNR062C	12065
YNR062C	12066
intergenic*YNR062C_YNR063W	12067
YNR063W	12068
intergenic*YNR063W_YNR064C	12069
YNR064C	12070
intergenic*YNR064C_YNR065C	12071
YNR065C	12072
intergenic*YNR065C_YNR066C	12073
YNR066C	12074
intergenic*YNR066C_YNR067C	12075
YNR067C	12076
intergenic*YNR067C_YNR068C	12077
YNR068C	12078
intergenic*YNR068C_YNR069C	12079
YNR069C	12080
intergenic*YNR069C_YNR070W	12081
YNR070W	12082
intergenic*YNR070W_YNR071C	12083
YNR071C	12084
intergenic*YNR071C_YNR072W	12085
YNR072W	12086
intergenic*YNR072W_YNR073C	12087
YNR073C	12088
intergenic*YNR073C_YNR074C	12089
YNR074C	12090
intergenic*YNR074C_YNR075W	12091
YNR075W	12092
intergenic*YNR075W_YNR075C-A	12093
YNR075C-A	12094
intergenic*YNR075C-A_YNR076W	12095
YNR076W	12096
intergenic*YNR076W_TEL14R	12097
TEL14R	12098
YNR077C	12099
TEL15L	12100
YOL166W-A	12101
intergenic*TEL15L_YOL166C	12102
YOL166C	12103
intergenic*YOL166C_YOL165C	12104
YOL165C	12105
intergenic*YOL165C_YOLCdelta1	12106
YOLCdelta1	12107
intergenic*YOLCdelta1_YOLWtau1	12108
YOLWtau1	12109
intergenic*YOLWtau1_YOL164W-A	12110
YOL164W-A	12111
intergenic*YOL164W-A_YOL164W	12112
YOL164W	12113
intergenic*YOL164W_YOL163W	12114
YOL163W	12115
intergenic*YOL163W_YOL162W	12116
YOL162W	12117
intergenic*YOL162W_YOL161C	12118
YOL161C	12119
intergenic*YOL161C_YOL160W	12120
YOL160W	12121
intergenic*YOL160W_YOL159C-A	12122
YOL159C-A	12123
intergenic*YOL159C-A_YOL159C	12124
YOL159C	12125
intergenic*YOL159C_YOLCdelta2	12126
YOLCdelta2	12127
intergenic*YOLCdelta2_YOL158C	12128
YOL158C	12129
intergenic*YOL158C_YOL157C	12130
YOL157C	12131
intergenic*YOL157C_YOL156W	12132
YOL156W	12133
intergenic*YOL156W_YOL155W-A	12134
YOL155W-A	12135
intergenic*YOL155W-A_YOL155C	12136
YOL155C	12137
intergenic*YOL155C_YOL154W	12138
YOL154W	12139
intergenic*YOL154W_ARS1531	12140
ARS1531	12141
intergenic*ARS1531_YOL152W	12142
YOL152W	12143
intergenic*YOL152W_YOL151W	12144
YOL151W	12145
YOL150C	12146
intergenic*YOL150C_YOL149W	12147
YOL149W	12148
intergenic*YOL149W_YOL148C	12149
YOL148C	12150
intergenic*YOL148C_YOL147C	12151
YOL147C	12152
intergenic*YOL147C_YOL146W	12153
YOL146W	12154
intergenic*YOL146W_YOL145C	12155
YOL145C	12156
intergenic*YOL145C_YOL144W	12157
YOL144W	12158
intergenic*YOL144W_YOL143C	12159
YOL143C	12160
intergenic*YOL143C_YOL142W	12161
YOL142W	12162
intergenic*YOL142W_YOL141W	12163
YOL141W	12164
intergenic*YOL141W_YOL140W	12165
YOL140W	12166
intergenic*YOL140W_YOL139C	12167
YOL139C	12168
intergenic*YOL139C_YOL138C	12169
YOL138C	12170
intergenic*YOL138C_YOL137W	12171
YOL137W	12172
intergenic*YOL137W_YOL136C	12173
YOL136C	12174
intergenic*YOL136C_YOL135C	12175
YOL135C	12176
intergenic*YOL135C_YOL134C	12177
YOL134C	12178
YOL133W	12179
intergenic*YOL133W_YOL132W	12180
YOL132W	12181
ARS1507	12182
intergenic*ARS1507_YOL131W	12183
YOL131W	12184
intergenic*YOL131W_YOL130W	12185
YOL130W	12186
intergenic*YOL130W_YOL129W	12187
YOL129W	12188
intergenic*YOL129W_YOL128C	12189
YOL128C	12190
intergenic*YOL128C_YOL127W	12191
YOL127W	12192
intergenic*YOL127W_YOL126C	12193
YOL126C	12194
intergenic*YOL126C_YOL125W	12195
YOL125W	12196
intergenic*YOL125W_ARS1508	12197
ARS1508	12198
intergenic*ARS1508_YOL124C	12199
YOL124C	12200
intergenic*YOL124C_YOL123W	12201
YOL123W	12202
intergenic*YOL123W_YOL122C	12203
YOL122C	12204
intergenic*YOL122C_YOL121C	12205
YOL121C	12206
intergenic*YOL121C_YOL120C	12207
YOL120C	12208
intergenic*YOL120C_YOL119C	12209
YOL119C	12210
intergenic*YOL119C_YOL118C	12211
YOL118C	12212
intergenic*YOL118C_YOL117W	12213
YOL117W	12214
intergenic*YOL117W_YOL116W	12215
YOL116W	12216
intergenic*YOL116W_YOL115W	12217
YOL115W	12218
intergenic*YOL115W_YOL114C	12219
YOL114C	12220
intergenic*YOL114C_YOL113W	12221
YOL113W	12222
intergenic*YOL113W_YOL112W	12223
YOL112W	12224
intergenic*YOL112W_YOL111C	12225
YOL111C	12226
intergenic*YOL111C_YOL110W	12227
YOL110W	12228
intergenic*YOL110W_YOL109W	12229
YOL109W	12230
intergenic*YOL109W_tG(UCC)O	12231
tG(UCC)O	12232
intergenic*tG(UCC)O_YOL108C	12233
YOL108C	12234
intergenic*YOL108C_YOL107W	12235
YOL107W	12236
intergenic*YOL107W_YOL106W	12237
YOL106W	12238
YOLCdelta3	12239
intergenic*YOLCdelta3_tT(AGU)O1	12240
tT(AGU)O1	12241
intergenic*tT(AGU)O1_ARS1509	12242
ARS1509	12243
intergenic*ARS1509_YOL105C	12244
YOL105C	12245
intergenic*YOL105C_YOL104C	12246
YOL104C	12247
intergenic*YOL104C_YOLWTy1-1	12248
YOLWdelta4	12249
YOLWTy1-1	12250
YOL103W-A	12251
YOL103W-B	12252
intergenic*YOLWTy1-1_YOLWdelta5	12253
YOLWdelta5	12254
intergenic*YOLWdelta5_YOL103W	12255
YOL103W	12256
intergenic*YOL103W_YOL102C	12257
YOL102C	12258
intergenic*YOL102C_YOL101C	12259
YOL101C	12260
intergenic*YOL101C_YOL100W	12261
YOL100W	12262
YOL099C	12263
intergenic*YOL099C_YOL098C	12264
YOL098C	12265
intergenic*YOL098C_snR58	12266
snR58	12267
intergenic*snR58_YOL097W-A	12268
YOL097W-A	12269
intergenic*YOL097W-A_YOL097C	12270
YOL097C	12271
intergenic*YOL097C_YOL096C	12272
YOL096C	12273
intergenic*YOL096C_YOL095C	12274
YOL095C	12275
intergenic*YOL095C_YOL094C	12276
YOL094C	12277
intergenic*YOL094C_YOL093W	12278
YOL093W	12279
intergenic*YOL093W_YOL092W	12280
YOL092W	12281
intergenic*YOL092W_YOL091W	12282
YOL091W	12283
intergenic*YOL091W_YOL090W	12284
YOL090W	12285
intergenic*YOL090W_YOL089C	12286
YOL089C	12287
intergenic*YOL089C_YOL088C	12288
YOL088C	12289
intergenic*YOL088C_YOL087C	12290
YOL087C	12291
intergenic*YOL087C_YOL086W-A	12292
YOL086W-A	12293
intergenic*YOL086W-A_YOL086C	12294
YOL086C	12295
intergenic*YOL086C_YOL085W-A	12296
YOL085W-A	12297
YOL085C	12298
intergenic*YOL085C_YOL084W	12299
YOL084W	12300
intergenic*YOL084W_YOL083W	12301
YOL083W	12302
YOL083C-A	12303
intergenic*YOL083W_ARS1510	12304
ARS1510	12305
intergenic*ARS1510_YOL082W	12306
YOL082W	12307
intergenic*YOL082W_YOL081W	12308
YOL081W	12309
intergenic*YOL081W_YOL080C	12310
YOL080C	12311
YOL079W	12312
intergenic*YOL079W_YOL078W	12313
YOL078W	12314
intergenic*YOL078W_YOL077W-A	12315
YOL077W-A	12316
intergenic*YOL077W-A_YOL077C	12317
YOL077C	12318
intergenic*YOL077C_YOL076W	12319
YOL076W	12320
intergenic*YOL076W_YOL075C	12321
YOL075C	12322
intergenic*YOL075C_YOL073C	12323
YOL073C	12324
intergenic*YOL073C_YOL072W	12325
YOL072W	12326
intergenic*YOL072W_YOL071W	12327
YOL071W	12328
intergenic*YOL071W_YOL070C	12329
YOL070C	12330
intergenic*YOL070C_YOL069W	12331
YOL069W	12332
intergenic*YOL069W_YOL068C	12333
YOL068C	12334
intergenic*YOL068C_YOL067C	12335
YOL067C	12336
intergenic*YOL067C_YOL066C	12337
YOL066C	12338
intergenic*YOL066C_YOL065C	12339
YOL065C	12340
intergenic*YOL065C_YOL064C	12341
YOL064C	12342
intergenic*YOL064C_YOL063C	12343
YOL063C	12344
intergenic*YOL063C_YOL062C	12345
YOL062C	12346
intergenic*YOL062C_YOL061W	12347
YOL061W	12348
intergenic*YOL061W_YOL060C	12349
YOL060C	12350
intergenic*YOL060C_YOL059W	12351
YOL059W	12352
intergenic*YOL059W_YOL058W	12353
YOL058W	12354
intergenic*YOL058W_YOL057W	12355
YOL057W	12356
intergenic*YOL057W_YOL056W	12357
YOL056W	12358
intergenic*YOL056W_YOL055C	12359
YOL055C	12360
intergenic*YOL055C_tG(GCC)O1	12361
tG(GCC)O1	12362
intergenic*tG(GCC)O1_YOLWsigma1	12363
YOLWsigma1	12364
intergenic*YOLWsigma1_YOLWdelta6	12365
YOLWdelta6	12366
intergenic*YOLWdelta6_YOLCdelta7	12367
YOLCdelta7	12368
intergenic*YOLCdelta7_tN(GUU)O1	12369
tN(GUU)O1	12370
intergenic*tN(GUU)O1_YOL054W	12371
YOL054W	12372
intergenic*YOL054W_YOL053W	12373
YOL053W	12374
intergenic*YOL053W_YOL052C-A	12375
YOL052C-A	12376
intergenic*YOL052C-A_YOL052C	12377
YOL052C	12378
intergenic*YOL052C_snR81	12379
snR81	12380
intergenic*snR81_YOL051W	12381
YOL051W	12382
YOL050C	12383
intergenic*YOL050C_YOL049W	12384
YOL049W	12385
intergenic*YOL049W_YOL048C	12386
YOL048C	12387
intergenic*YOL048C_YOL047C	12388
YOL047C	12389
intergenic*YOL047C_YOL046C	12390
YOL046C	12391
YOL045W	12392
intergenic*YOL045W_YOL044W	12393
YOL044W	12394
intergenic*YOL044W_YOL043C	12395
YOL043C	12396
intergenic*YOL043C_YOL042W	12397
YOL042W	12398
intergenic*YOL042W_YOL041C	12399
YOL041C	12400
intergenic*YOL041C_YOL040C	12401
YOL040C	12402
intergenic*YOL040C_YOL039W	12403
YOL039W	12404
intergenic*YOL039W_YOL038C-A	12405
YOL038C-A	12406
intergenic*YOL038C-A_YOL038W	12407
YOL038W	12408
intergenic*YOL038W_YOL037C	12409
YOL037C	12410
YOL036W	12411
YOL035C	12412
intergenic*YOL035C_snR50	12413
snR50	12414
intergenic*snR50_YOL034W	12415
YOL034W	12416
intergenic*YOL034W_YOL033W	12417
YOL033W	12418
intergenic*YOL033W_YOL032W	12419
YOL032W	12420
intergenic*YOL032W_YOL031C	12421
YOL031C	12422
intergenic*YOL031C_YOL030W	12423
YOL030W	12424
intergenic*YOL030W_YOL029C	12425
YOL029C	12426
intergenic*YOL029C_YOL028C	12427
YOL028C	12428
intergenic*YOL028C_YOL027C	12429
YOL027C	12430
intergenic*YOL027C_YOL026C	12431
YOL026C	12432
intergenic*YOL026C_tS(GCU)O	12433
tS(GCU)O	12434
intergenic*tS(GCU)O_YOL025W	12435
YOL025W	12436
intergenic*YOL025W_YOL024W	12437
YOL024W	12438
ARS1511	12439
intergenic*ARS1511_YOL023W	12440
YOL023W	12441
intergenic*YOL023W_YOL022C	12442
YOL022C	12443
intergenic*YOL022C_tG(GCC)O2	12444
tG(GCC)O2	12445
intergenic*tG(GCC)O2_YOL021C	12446
YOL021C	12447
intergenic*YOL021C_YOL020W	12448
YOL020W	12449
intergenic*YOL020W_tY(GUA)O	12450
tY(GUA)O	12451
intergenic*tY(GUA)O_YOL019W-A	12452
YOL019W-A	12453
intergenic*YOL019W-A_YOL019W	12454
YOL019W	12455
intergenic*YOL019W_YOL018C	12456
YOL018C	12457
intergenic*YOL018C_YOL017W	12458
YOL017W	12459
intergenic*YOL017W_YOL016C	12460
YOL016C	12461
intergenic*YOL016C_YOL015W	12462
YOL015W	12463
intergenic*YOL015W_YOL014W	12464
YOL014W	12465
intergenic*YOL014W_YOLCdelta8	12466
YOLCdelta8	12467
YOL013W-B	12468
intergenic*YOLCdelta8_YOL013W-A	12469
YOL013W-A	12470
tP(UGG)O1	12471
intergenic*tP(UGG)O1_YOL013C	12472
YOL013C	12473
intergenic*YOL013C_YOL012C	12474
YOL012C	12475
intergenic*YOL012C_YOL011W	12476
YOL011W	12477
intergenic*YOL011W_YOL010W	12478
YOL010W	12479
intergenic*YOL010W_YOL009C	12480
YOL009C	12481
ARS1512	12482
intergenic*ARS1512_YOL008W	12483
YOL008W	12484
intergenic*YOL008W_YOL007C	12485
YOL007C	12486
intergenic*YOL007C_YOL006C	12487
YOL006C	12488
intergenic*YOL006C_YOL005C	12489
YOL005C	12490
intergenic*YOL005C_YOL004W	12491
YOL004W	12492
intergenic*YOL004W_YOL003C	12493
YOL003C	12494
intergenic*YOL003C_YOL002C	12495
YOL002C	12496
intergenic*YOL002C_YOL001W	12497
YOL001W	12498
intergenic*YOL001W_CEN15	12499
CEN15	12500
intergenic*CEN15_YOR001W	12501
YOR001W	12502
intergenic*YOR001W_YOR002W	12503
YOR002W	12504
intergenic*YOR002W_YOR003W	12505
YOR003W	12506
intergenic*YOR003W_YOR004W	12507
YOR004W	12508
intergenic*YOR004W_YOR005C	12509
YOR005C	12510
intergenic*YOR005C_ARS1513	12511
ARS1513	12512
intergenic*ARS1513_YOR006C	12513
YOR006C	12514
intergenic*YOR006C_YOR007C	12515
YOR007C	12516
intergenic*YOR007C_tR(ACG)O	12517
tR(ACG)O	12518
intergenic*tR(ACG)O_YORCdelta9	12519
YORCdelta9	12520
